,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
7868,H,0.9868593955321945,0.994579081632653,0.5026214610276127,0.6414835164835165,0.16205533596837945,0
2886,H,0.9871879106438897,0.9869260204081632,0.5714785040195736,0.46978021978021983,0.2450592885375494,0
6660,H,0.9901445466491459,0.9901147959183673,0.4966794826983572,0.6016483516483516,0.7193675889328063,0
1123,H,0.9743758212877793,0.9811862244897959,0.48444599790283116,0.8557692307692307,0.3952569169960474,1
6700,H,0.9908015768725363,0.9913903061224488,0.49598042642432716,0.6895604395604397,0.2015810276679842,0
8844,H,0.9770039421813403,0.9850127551020407,0.5749737853897239,0.42307692307692313,0.7747035573122529,0
860,H,0.9727332457293036,0.9786352040816325,0.5386228591401608,0.4478021978021978,0.13043478260869565,0
3526,H,0.9914586070959265,0.9910714285714285,0.5138063614120937,0.5164835164835165,0.8063241106719368,0
737,H,0.9753613666228647,0.9830994897959183,0.5152044739601538,0.5384615384615385,0.6996047430830039,0
4565,H,0.9944152431011827,0.9910714285714285,0.4456483746941629,0.7554945054945055,0.09881422924901186,1
3133,H,0.9862023653088042,0.9872448979591837,0.5040195735756728,0.6758241758241759,0.24110671936758893,0
1848,H,0.9779894875164258,0.9795918367346937,0.4994757077944775,0.6057692307692308,0.10276679841897234,0
4662,H,0.9963863337713535,0.9923469387755101,0.5616917161831527,0.43543956043956045,0.13438735177865613,0
1078,H,0.9753613666228647,0.9811862244897959,0.5788185948968892,0.42307692307692313,0.7154150197628458,0
6170,H,0.9881734559789751,0.9901147959183673,0.5449143656064314,0.5508241758241759,0.8695652173913043,0
166,H,0.9802890932982917,0.9827806122448979,0.5634393568682279,0.4478021978021978,0.039525691699604744,0
7060,H,0.987516425755585,0.9897959183673468,0.5169521146452289,0.48901098901098905,0.5928853754940712,0
618,H,0.9796320630749015,0.9885204081632653,0.5008738203425376,0.6071428571428572,0.26877470355731226,0
921,H,0.9707621550591328,0.9754464285714284,0.5567983222649423,0.5109890109890111,0.7786561264822134,0
2476,H,0.9819316688567674,0.9834183673469387,0.506466270534778,0.5824175824175825,0.5889328063241107,0
8762,H,0.9773324572930355,0.9846938775510203,0.6375393219154142,0.32967032967032966,0.7075098814229249,0
4344,H,0.9914586070959265,0.9882015306122448,0.4956308982873121,0.7046703296703296,0.45849802371541504,0
887,H,0.971419185282523,0.9764030612244897,0.7553303040894792,0.22664835164835165,0.4150197628458498,0
2964,L,0.9878449408672799,0.9869260204081632,0.5914016078294303,0.41620879120879123,0.25296442687747034,0
6509,L,0.9891590013140606,0.9888392857142857,0.5466620062915065,0.5054945054945055,0.02766798418972332,0
364,L,0.9776609724047307,0.9834183673469387,0.4917860887801468,0.7582417582417583,0.33992094861660077,0
3545,L,0.9914586070959265,0.9910714285714285,0.5508563439356868,0.5302197802197802,0.15019762845849802,0
8662,L,0.9773324572930355,0.9840561224489796,0.5291855994407549,0.5068681318681318,0.5296442687747036,0
1967,L,0.978646517739816,0.9808673469387755,0.5554002097168822,0.5192307692307692,0.4743083003952569,0
1483,L,0.9789750328515112,0.9850127551020407,0.5515554002097168,0.48901098901098905,0.6047430830039525,0
250,L,0.9789750328515112,0.9830994897959183,0.5809157637189793,0.44917582417582425,0.0,0
2747,L,0.9845597897503285,0.9859693877551019,0.564837469416288,0.4340659340659341,0.691699604743083,0
525,L,0.9770039421813403,0.9866071428571427,0.5124082488640336,0.625,0.20948616600790515,0
8788,L,0.9770039421813403,0.9837372448979591,0.4785040195735757,0.7307692307692308,0.16996047430830039,0
4349,L,0.9917871222076216,0.987563775510204,0.5574973785389724,0.43131868131868134,0.525691699604743,0
1374,L,0.9816031537450723,0.9894770408163265,0.5428171967843411,0.5054945054945055,0.383399209486166,0
650,L,0.9776609724047307,0.9859693877551019,0.5630898287312128,0.4546703296703297,0.6126482213438735,0
5971,L,0.9871879106438897,0.9910714285714285,0.5274379587556798,0.4532967032967033,0.6047430830039525,0
4397,L,0.9934296977660972,0.989158163265306,0.5379238028661307,0.5178571428571429,0.11462450592885376,0
3636,L,0.992772667542707,0.9929846938775508,0.506466270534778,0.6387362637362638,0.23715415019762845,0
8880,L,0.9789750328515112,0.9859693877551019,0.5096120237679134,0.5467032967032966,0.3438735177865613,0
520,L,0.9776609724047307,0.9869260204081632,0.565186997553303,0.4972527472527473,0.16600790513833993,0
267,L,0.978646517739816,0.9821428571428571,0.6829779797273681,0.28983516483516486,0.16600790513833993,0
1260,L,0.9776609724047307,0.9853316326530611,0.5340789933589654,0.46428571428571425,0.08695652173913043,0
9080,L,0.9763469119579501,0.9821428571428571,0.6532680880810905,0.3489010989010989,0.6442687747035574,0
6169,L,0.9878449408672799,0.9901147959183673,0.506116742397763,0.5247252747252747,0.8616600790513834,0
4588,L,0.9947437582128779,0.9917091836734693,0.5466620062915065,0.5288461538461539,0.3359683794466403,0
8487,L,0.9802890932982917,0.9866071428571427,0.48654316672492137,0.6881868131868132,0.4624505928853755,0
6663,L,0.9898160315374508,0.9897959183673468,0.5256903180706047,0.6483516483516484,0.7628458498023716,0
3119,L,0.9858738501971093,0.9866071428571427,0.6494232785739252,0.3241758241758242,0.10276679841897234,0
9573,L,0.9845597897503285,0.9913903061224488,0.5211464522894093,0.5508241758241759,0.7707509881422925,0
5310,L,0.9980289093298292,0.9980867346938774,0.4987766515204474,0.5906593406593407,0.0,0
6239,L,0.9894875164257556,0.990752551020408,0.5746242572527088,0.4340659340659341,0.6561264822134387,0
9329,L,0.9806176084099869,0.9856505102040817,0.5152044739601538,0.5673076923076923,0.7470355731225297,0
8119,L,0.9865308804204994,0.9939413265306122,0.4659210066410346,0.7582417582417583,0.07114624505928854,0
6819,L,0.9885019710906702,0.990752551020408,0.4750087382034254,0.6318681318681318,0.5968379446640316,0
2125,L,0.983245729303548,0.9850127551020407,0.4397063963649074,0.9532967032967035,0.47035573122529645,1
3902,L,0.992772667542707,0.9920280612244898,0.5697308633344984,0.4752747252747253,0.3715415019762846,0
139,L,0.9816031537450723,0.9840561224489796,0.4432016777350577,0.7664835164835164,0.6126482213438735,0
6350,L,0.9858738501971093,0.987563775510204,0.4760573226144705,0.6744505494505495,0.09090909090909091,0
4421,L,0.9940867279894877,0.989158163265306,0.4631247815449144,0.8571428571428572,0.36363636363636365,1
9199,L,0.978646517739816,0.9846938775510203,0.5637888850052429,0.43131868131868134,0.22529644268774704,0
4560,L,0.9944152431011827,0.990752551020408,0.5581964348130024,0.5755494505494505,0.05928853754940711,0
4740,L,0.9963863337713535,0.9933035714285714,0.5595945473610625,0.4835164835164836,0.039525691699604744,0
1674,L,0.9793035479632064,0.9815051020408163,0.5382733310031458,0.5192307692307692,0.8023715415019763,0
378,L,0.9766754270696453,0.9827806122448979,0.6130723523243621,0.40384615384615385,0.48616600790513836,0
5431,L,0.9947437582128779,0.9964923469387754,0.5110101363159735,0.5961538461538461,0.26877470355731226,0
8024,L,0.9885019710906702,0.9948979591836734,0.5218455085634394,0.5315934065934067,0.857707509881423,0
6550,L,0.9898160315374508,0.990752551020408,0.529884655714785,0.6318681318681318,0.47035573122529645,0
9063,L,0.9763469119579501,0.9830994897959183,0.49598042642432716,0.5453296703296704,0.45454545454545453,0
6371,L,0.9858738501971093,0.9872448979591837,0.5403704998252359,0.5041208791208792,0.30434782608695654,0
2741,L,0.9842312746386336,0.9853316326530611,0.48164977280671095,0.7129120879120879,0.6403162055335968,0
129,L,0.9819316688567674,0.9837372448979591,0.5449143656064314,0.47115384615384615,0.4980237154150198,0
1623,L,0.9779894875164258,0.9808673469387755,0.6714435512058721,0.31456043956043955,0.26877470355731226,0
1568,L,0.9796320630749015,0.9827806122448979,0.4917860887801468,0.646978021978022,0.6047430830039525,0
1344,L,0.9806176084099869,0.9888392857142857,0.6322963998601887,0.39697802197802196,0.07905138339920949,0
5631,L,0.9947437582128779,0.9955357142857142,0.52953512757777,0.5054945054945055,0.6403162055335968,0
5263,L,0.9970433639947438,0.9974489795918366,0.6560643131772108,0.30631868131868134,0.3794466403162055,0
7758,L,0.9868593955321945,0.9942602040816326,0.5903530234183851,0.42307692307692313,0.7747035573122529,0
5511,L,0.9947437582128779,0.9952168367346939,0.6843760922754282,0.27884615384615385,0.22134387351778656,0
6536,L,0.9898160315374508,0.9901147959183673,0.4914365606431318,0.646978021978022,0.32806324110671936,0
1812,L,0.9796320630749015,0.9815051020408163,0.5159035302341839,0.5054945054945055,0.5296442687747036,0
8038,L,0.9878449408672799,0.9942602040816326,0.5193988116043341,0.6497252747252747,0.07509881422924901,0
6965,L,0.9878449408672799,0.9917091836734693,0.45858091576371895,0.7156593406593407,0.42292490118577075,0
3369,L,0.990473061760841,0.9913903061224488,0.964697658161482,0.10989010989010989,0.05928853754940711,1
9426,L,0.9793035479632064,0.9843749999999999,0.46871723173715485,0.7651098901098902,0.11857707509881422,0
7715,L,0.9871879106438897,0.9933035714285714,0.4550856343935687,0.6813186813186813,0.31620553359683795,0
2894,L,0.9878449408672799,0.9872448979591837,0.6057322614470465,0.34065934065934067,0.3359683794466403,0
5236,L,0.9980289093298292,0.998405612244898,0.4872422229989514,0.6236263736263736,0.1422924901185771,0
5430,L,0.9947437582128779,0.9964923469387754,0.5921006641034603,0.3901098901098901,0.2608695652173913,0
5199,L,0.9980289093298292,0.9974489795918366,0.5253407899335897,0.5494505494505495,0.6086956521739131,0
2435,L,0.9819316688567674,0.9827806122448979,0.5893044390073401,0.4175824175824176,0.20948616600790515,0
729,L,0.9766754270696453,0.9840561224489796,0.5543516253058371,0.5178571428571429,0.6126482213438735,0
5519,L,0.9937582128777924,0.994579081632653,0.5075148549458232,0.6510989010989011,0.30434782608695654,0
7571,L,0.9865308804204994,0.9920280612244898,0.5613421880461377,0.42445054945054944,0.616600790513834,0
4947,L,0.9977003942181341,0.9971301020408162,0.4875917511359664,0.7403846153846154,0.48616600790513836,0
3453,L,0.990473061760841,0.9897959183673468,0.4980775952464173,0.7472527472527473,0.02766798418972332,0
6679,L,0.9908015768725363,0.9910714285714285,0.48654316672492137,0.5824175824175825,0.011857707509881422,0
2440,L,0.9825886990801579,0.9834183673469387,0.49842712338343237,0.657967032967033,0.2648221343873518,0
414,L,0.9770039421813403,0.9834183673469387,0.5550506815798671,0.44642857142857145,0.8181818181818182,0
767,L,0.9753613666228647,0.9821428571428571,0.5403704998252359,0.42719780219780223,0.043478260869565216,0
3517,L,0.9921156373193167,0.9917091836734693,0.5417686123732961,0.4835164835164836,0.7272727272727273,0
829,L,0.9740473061760841,0.9799107142857143,0.5519049283467319,0.47390109890109894,0.6561264822134387,0
7112,L,0.9885019710906702,0.9897959183673468,0.4987766515204474,0.6456043956043956,0.25691699604743085,0
7140,L,0.9871879106438897,0.9882015306122448,0.48304788535477106,0.6387362637362638,0.5296442687747036,0
7019,L,0.9881734559789751,0.9910714285714285,0.6085284865431667,0.37225274725274726,0.1541501976284585,0
384,L,0.9773324572930355,0.9837372448979591,0.5983921705697308,0.36813186813186816,0.5375494071146245,0
913,L,0.9707621550591328,0.9757653061224489,0.5665851101013631,0.4052197802197802,0.6956521739130435,0
8802,L,0.9770039421813403,0.9840561224489796,0.5326808808109053,0.592032967032967,0.2885375494071146,0
897,L,0.971090670170828,0.9764030612244897,0.5634393568682279,0.4285714285714286,0.5177865612648221,0
6158,L,0.9891590013140606,0.9917091836734693,0.5861586857742048,0.39972527472527475,0.7430830039525692,0
5883,L,0.9901445466491459,0.9920280612244898,0.6291506466270534,0.35714285714285715,0.5335968379446641,0
4629,L,0.9954007884362681,0.9923469387755101,0.6064313177210765,0.3585164835164836,0.766798418972332,0
4747,L,0.9963863337713535,0.9923469387755101,0.6162181055574973,0.375,0.1067193675889328,0
3459,L,0.990473061760841,0.9897959183673468,0.44390073400908775,0.7445054945054945,0.10276679841897234,0
9194,L,0.978646517739816,0.9850127551020407,0.48689269486193637,0.5576923076923077,0.17786561264822134,0
505,L,0.9776609724047307,0.9862882653061225,0.5627403005941979,0.4807692307692308,0.023715415019762844,0
1182,L,0.9766754270696453,0.9830994897959183,0.4928346731911919,0.6607142857142858,0.09090909090909091,0
6820,L,0.9881734559789751,0.9904336734693877,0.542118140510311,0.47390109890109894,0.6047430830039525,0
2626,L,0.9845597897503285,0.9866071428571427,0.576721426074799,0.4093406593406594,0.3675889328063241,0
2212,L,0.9845597897503285,0.9856505102040817,0.5155540020971688,0.5494505494505495,0.48616600790513836,0
1039,L,0.9747043363994744,0.9811862244897959,0.5326808808109053,0.5054945054945055,0.3241106719367589,0
50,L,0.9819316688567674,0.9856505102040817,1.0,0.06318681318681318,0.5652173913043478,1
4225,L,0.992444152431012,0.990752551020408,0.4750087382034254,0.6771978021978022,0.16205533596837945,1
3116,L,0.985545335085414,0.9859693877551019,0.5473610625655365,0.4725274725274725,0.07114624505928854,0
8484,L,0.9802890932982917,0.9869260204081632,0.48829080740999653,0.6909340659340659,0.43478260869565216,0
5808,L,0.9901445466491459,0.9917091836734693,0.6057322614470465,0.35302197802197804,0.7193675889328063,0
1971,L,0.978646517739816,0.9808673469387755,0.4536875218455086,0.723901098901099,0.5217391304347826,0
7896,L,0.9881734559789751,0.9968112244897959,0.4809507165326809,0.7362637362637363,0.47035573122529645,0
3518,L,0.9917871222076216,0.9917091836734693,0.4809507165326809,0.6167582417582418,0.7351778656126482,0
5010,L,0.9977003942181341,0.9974489795918366,0.5393219154141908,0.5260989010989011,0.24110671936758893,0
2012,L,0.9809461235216822,0.9834183673469387,0.48829080740999653,0.6373626373626373,0.1422924901185771,0
3741,L,0.9934296977660972,0.9926658163265306,0.5253407899335897,0.5247252747252747,0.4743083003952569,0
4763,L,0.9977003942181341,0.9952168367346939,0.5043691017126879,0.6304945054945055,0.2924901185770751,0
9355,L,0.9799605781865967,0.9850127551020407,0.5969940580216707,0.38461538461538464,0.16600790513833993,0
4249,L,0.9937582128777924,0.9913903061224488,0.46487242222998953,0.7815934065934066,0.383399209486166,1
5247,L,0.9973718791064391,0.998405612244898,0.49108703250611674,0.5260989010989011,0.22924901185770752,0
159,L,0.9802890932982917,0.9827806122448979,0.5141558895491087,0.6456043956043956,0.8458498023715415,0
3449,L,0.9911300919842313,0.990752551020408,0.5609926599091227,0.4574175824175824,0.8695652173913043,0
773,L,0.9750328515111696,0.9821428571428571,0.5277874868926948,0.5412087912087912,0.11462450592885376,0
1332,L,0.9822601839684626,0.9894770408163265,0.6529185599440755,0.32967032967032966,0.8735177865612648,0
2811,L,0.9852168199737188,0.9859693877551019,0.6155190492834673,0.3516483516483517,0.45454545454545453,0
3056,L,0.9862023653088042,0.9859693877551019,0.5826634044040545,0.4107142857142857,0.2964426877470356,0
5103,L,0.9990144546649148,0.999362244897959,0.4889898636840266,0.6002747252747254,0.43873517786561267,0
2820,L,0.9862023653088042,0.9869260204081632,0.5019224047535826,0.6703296703296703,0.5335968379446641,0
6590,L,0.9911300919842313,0.990752551020408,0.6162181055574973,0.3557692307692308,0.011857707509881422,0
6425,L,0.9865308804204994,0.9882015306122448,0.48689269486193637,0.7706043956043956,0.04743083003952569,0
6092,L,0.9885019710906702,0.990752551020408,0.5795176511709192,0.3914835164835165,0.07114624505928854,0
9795,L,0.9806176084099869,0.9862882653061225,0.5672841663753933,0.4546703296703297,0.4308300395256917,0
5336,L,0.9960578186596584,0.996173469387755,0.5812652918559944,0.462912087912088,0.28063241106719367,0
1003,L,0.9730617608409987,0.9792729591836735,0.504718629849703,0.6414835164835165,0.766798418972332,0
8194,L,0.9835742444152431,0.990752551020408,0.49842712338343237,0.6277472527472528,0.841897233201581,0
2582,L,0.9829172141918529,0.9853316326530611,0.5644879412792729,0.462912087912088,0.7628458498023716,0
7838,L,0.9862023653088042,0.9936224489795918,0.47955260398462074,0.6758241758241759,0.7707509881422925,0
8032,L,0.9881734559789751,0.9948979591836734,0.49493184201328205,0.6387362637362638,0.02766798418972332,0
5297,L,0.9977003942181341,0.998405612244898,0.4914365606431318,0.6675824175824177,0.7233201581027668,0
7306,L,0.9858738501971093,0.9901147959183673,0.47396015379238027,0.6291208791208791,0.4980237154150198,0
2637,L,0.9852168199737188,0.9872448979591837,0.45228940929744843,0.6826923076923077,0.4980237154150198,0
5195,L,0.9983574244415243,0.9980867346938774,0.542118140510311,0.5054945054945055,0.5533596837944664,0
5661,L,0.992772667542707,0.9929846938775508,0.48829080740999653,0.7280219780219781,0.06719367588932806,0
659,L,0.9776609724047307,0.9856505102040817,0.506466270534778,0.6744505494505495,0.6877470355731226,0
60,L,0.9816031537450723,0.9856505102040817,0.48689269486193637,0.7225274725274726,0.6600790513833992,0
2479,L,0.9822601839684626,0.9837372448979591,0.5606431317721077,0.47664835164835173,0.6284584980237155,0
4463,L,0.9947437582128779,0.9904336734693877,0.7046487242222998,0.2733516483516483,0.7865612648221344,0
